"id","stars","date","text","useful","funny","cool","business_id","user_id"
"6A6ZfH5MWupSfCG641BoMg",5,"2013-11-10 00:00:00","Great service, great food & good selections of beers.

This was the first time I have been Naber's & I was very impressed. 

If you like sports bars with occasional live music, this is a good spot.",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","9ARnu6LSbY9LJNyRTdWV_w"
"70rL_2Y-Ili_RJkAE7uOOg",5,"2013-08-18 00:00:00","Great grub, great service, great atmosphere, great live music, and ice cold beer!",1,0,1,"1AxEmgv8Dsr3iU9Aa40jPw","l-6UNF_bXH8UA2Es2yD4Gw"
"8GCvXk85KvpKPYkkIYGX6A",4,"2014-11-24 00:00:00","This place is country. And I had no idea.

Our waiter was great. Very good customer service.
And they know how to serve a Guinness.. Snaps some places fail!

Nachos were more like bag of random chips slaughtered in toppings. Not what I was expecting and I am nto a nacho fan (the rest of the table wanted this) so No docked points from thsi because I am biased Anti Nacho.

The Bruschetta was great. :D Really hit the spot. I was so happy!",1,0,1,"1AxEmgv8Dsr3iU9Aa40jPw","Y-aeqCKNf7RQvVBZw6oCkQ"
"9oEQlv9fzbk1-RqXZRHm0g",3,"2014-01-11 00:00:00","Average food but I like that they have live bands which I love! I've been a few time now for the music but have had some issues with the service. The staff moves slow and doesn't seem too interested in working.",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","KMmYDdA2Uq7inLFLwWXW9A"
"a7jj8TgaG4X6Es4ph5pCiQ",5,"2014-05-29 00:00:00","I just got my fries cheese curds and audibly said \"Holy Shit\".

Been driving by this place for sometime and decided to give it a try. At first glance no more than a typical sports bar but inside very roomy and clean. You would probably drive right by not being impressed at first glance. The decor and ambience inside is very warm and inviting. Menu is very much like a sports bar but have an excellent variety of spirits and wine as well as unique options on the menu. I could tell right away with the promptness of our service and the size of our first appetizer, fried cheese curds, this was going to be a great experience. 

Fried cheese curds were awesome and plentiful. I ordered the grilled chicken sandwich and Jen ordered the chopped salad with steak. Bother were huge. To go box for the salad. I heard there was starving people in Africa so I felt bad about leaving leftovers so I made sure to clean my plate. Besides, nobody likes a quitter. 

The whole experience was great. Service was impeccable. Food was delicious. They also have live bands and big tables for groups. We will be back. Can't believe we waited this long.",3,2,1,"1AxEmgv8Dsr3iU9Aa40jPw","nibPIJXdMMo65eGwiycuDA"
"aHZ6HxoojUMIZxNLS28lhQ",3,"2015-03-09 00:00:00","I have eaten at Nabers frequently, and enjoyed the atmosphere and the music! The staff is friendly and attentive. And, the food: fantastic! I've eaten several items on the menu: Caprese Bruchetta, the Charcuterie Plate, Pale Ale Battered Fried Pickles, the Jive Turkey Sliders, Triple Stack Grilled Cheese, Nabers \"Freedom\" Dip, Chicken 'N Spinach Enchilada, Grilled Sirloin', Fried Chicken, and \"Mom, the Meatloaf'. I may not order the fried chicken again, but everything else rocks!

And, when my boyfriend and I split the steak, (always cooked to perfection), they never charge for the second plate set-up! I give this place a 5 Star Rating!",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","Q1boLNMs8W7RssJRl0hbdA"
"AmX_HskJjfB80Qf9bL2SHw",4,"2013-08-28 00:00:00","Visited recently after they opened. Although they still have some kinks to work out I think it will be a great neighborhood bar. Service was very good and Denise the manager came over to ask how things were going. The bar area looked impressive and bathrooms were clean which is a big change from the former owners. I'll revisit in another month to see how things are going!",0,0,1,"1AxEmgv8Dsr3iU9Aa40jPw","RrwGZpDaGoF_6FHIYvaSfA"
"B0iyAMPFSSaq9QCwFXLp_g",5,"2013-08-31 00:00:00","This place is great! Friendly attentive staff, great food, great music.
They start by bringing out homemade potato chips with chipotle aioli dipping sauce; I don't usually like potato chips but these were fantastic. Light and not greasy, perfectly salted and still tasted like potatoes. 
The menu isn't huge, but I prefer that-- it's not overwhelming and everything cooked well. I got the shrimp po'boy and my friend got the not your momma's meatloaf. They were both excellent, but if you want something different I'd go with the meatloaf. It was wrapped in bacon and stuffed with veal.
Someone on yelp complained that it's \"expensive bar food,\" I'd call it inexpensive quality food. It's a spin on bar food, but if you want oversized, gluttonous portions and greasy 50 cent wings with boring flavors, stick to a lamp-heated trough. I  mean buffet.
We also had the fries, sweet potato fries, steamed vegetables and mashed potatoes. All were tasty. We stayed after dinner to watch the band; the whole experience was great.",4,1,2,"1AxEmgv8Dsr3iU9Aa40jPw","SZl0S34mMCDmrkqNnaAnpg"
"BHJ3f9n5MS9RisANS9cn1Q",1,"2014-10-28 00:00:00","We visited Nabers on Saturday night.  Not a big crowd, we sat at one table for about 10 minutes never got served and then went to another table hoping to get served there. After another 10 minutes my husband went to the bar to get a drink there.  As we sat there more table did come in.  The waitresses focused on 8 tables and finally right before we left at about 11:15 they helped the table next to us.  Never once were 5 tables asked if they wanted a drink.  Those of us in these tables kind of joked about it every time we had to go to the bar for a drink.  We have been to Nabers about 8 times, this was by far the worst.  Believe me the waitresses were not overworked and it seemed like they spent a lot of time in the kitchen out of sight.  Not a good visit and probably won't be back.",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","PfY6iLUy6SAabgm7rtjR9Q"
"bo3Yno0OaqWYMfTXAVZ71g",5,"2013-08-19 00:00:00","Thanks Ronin for your detailed description about Nabers (& yourself as well!).  Based on your review, I headed right over to check it out. Very very nice, friendly staff greeted me and served me as if I were their family or friend. I loved the food, the drinks and the warm friendly attitude. I was unable to appreciate the offensiveness of all that pro-USA vibe you seemed to encounter, but I assume that's probably more of a review of yourself than the place. I'm definitely coming back and bringing family and friends. Thanks Ronin!",3,1,3,"1AxEmgv8Dsr3iU9Aa40jPw","1CAmP0r9b_GNUIOTWi7sqQ"
"bYJHWPw5EjsapKYoJ-Aktw",4,"2013-09-22 00:00:00","It was a very pleasant surprise to \"discover\" this gem in Chandler.  It occupies the spot where Ernie's Maryland Crab House was.  We were two couples and all had different dishes for appetizers and entrees.  All were prepared well and the staff was attentive, cheerful and helpful.  The beers were cold and the happy hour prices are standard.  We will be going back soon.",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","mecF9llIp-GHW-g5LTERxA"
"cSUIxw7VpPtlDMNy5dkDCw",5,"2013-11-29 00:00:00","This place is worth checking out even if you have to drive! The bartenders are smoooooookin and the food is even better! I would suggest the Arizona rolls and the meatloaf sliders absolutely to die for. Not mention the atmosphere whether with music playing live or watching a sporting event you cant go wrong.",2,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","dmyJsOj3Efxv-2dKZumVZQ"
"D10Jt62IjK6irlvL2eFh_g",3,"2013-09-16 00:00:00","Glad to have an alternative bar from the 'sand box' close to home. Love that they play country music and even have a live band. The staff is friendly and helpful. Although, I wasn't impressed with the food. I had the jalapeño poppers & pretzel. The jalapeño was not cooked and still raw tasting. The pretzel was bland and a bit over priced. Overall, I'd recommend the place but just eat beforehand.",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","tgF6rsDjxWkExcGpabhoQw"
"DE8zWrafIRPFXaMzHEeTbg",4,"2014-10-04 00:00:00","The service was really good and the prices were great for the quality food that they serve. My only issue is the country music playing. I wish I could give 4.5 stars.",1,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","CSOLGP8ouPXD5IlzI7g_SA"
"D_v_2MALV5hUx5QQT8z3bg",2,"2014-10-31 00:00:00","Um, no.

The service is ok but the food is not 4 stars. Happy hour isn't anything to write home to mom about. Only $3 off food that is priced pretty high. 

It's just ok.",1,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","_sFwgg9rWIa3L0wXr9UxBA"
"E06pPoES6j3GO93ohZCbUQ",5,"2013-08-19 00:00:00","We stopped in on a whim Saturday night. While the menu didn't instantly impress us, we decided while we're here we might as well give it a shot. 
I am soooo glad we did. WOW, the service and food were phenomenal. They brought out house chips with a chipotle sauce that were spot on. 
I ordered the chicken sandwich and my boyfriend ordered the cheeseburger. Everything was better than we expected. 
We finished it off with an Apricot Cheesecake that came with Vanilla Bean ice cream. Again...WOW. 

We left stuffed and excited to go back again!!


As for the other reviews, to complain the U.S. Flag is displayed everywhere seems very Un-American to me. I'm a die-hard liberal and I didn't find anything offensive or that would point to the owners being right wing. Yeah they like country music and are proud of their country's flag. That doesn't make them conservative, it makes them Americans!!",6,1,2,"1AxEmgv8Dsr3iU9Aa40jPw","biwNJEk-AHVSyRkrQK8c9w"
"EIH-C_hbqlSX1xImqRsrEg",4,"2015-04-04 00:00:00","My husband and I just enjoyed a pleasant, relaxing meal out on the patio at Nabers. Our bartender/server, Philip, was awesome! He was personable and attentive. We enjoyed our $4 beers (the Oak Creek Nut Brown Ale was fantastic!) and our happy hour appetizers. We split the caprese bruschetta and the sliders combo. I enjoyed the unique slider choices, especially the brat/jalapeño/cheese and the pulled pork with gold BBQ sauce and potato salad on a bun. Good pub grub, but nothing to shout about, so we'll give it 4 stars. We will definitely be back!",1,0,1,"1AxEmgv8Dsr3iU9Aa40jPw","3aMh5p6JYMCs_Yb29tu9wQ"
"eNcc6l85Bl9AA8KSdj-4JA",5,"2014-03-22 00:00:00","Awesome food and a great atmosphere. We come on the weekends and it seems that there is always a crowd having a good time (in a civilized middle-age kind of way). 

The live music is good, but my husband and I prefer the patio on nice weekends to tone it down a bit and have a good conversation in a good environment with great food and drinks. 

This place is definitely an outstanding addition to the Ahwatukee / Chandler area!",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","e4C-z4PcH3CC7zmLnVnQuQ"
"EqEQFkOoII3GoGCnLe0Q7Q",4,"2014-03-01 00:00:00","Been here a few times and I must say I like this place!


Staff: A+ (Very Friendly and prompt) 

Vibe: B+ (Like a Toby Keith's JR.)

Entertainment: A+ (Awesome live music)

Bar :A ( Its got everything except Norm)

Prices: Average

Food: B ( Pass on the steak) go for the burgers and fries.

Overall I give this place a SOLID A!

Check this place out your gonna love the people and the atmosphere. We will be back for sure!






burgers.",1,0,1,"1AxEmgv8Dsr3iU9Aa40jPw","IGMFSVrLeYVJpUNgsugRzQ"
"Erm1ZcdrxHhWUlftXyzhyw",5,"2013-08-24 00:00:00","I'm not opposed to higher prices. In my opinion, you get what you pay for. High prices keep the riff raff away and you won't witness meatheads trying to pick fights or be obnoxiously loud here. If you are looking for a lot of cheap food, go elsewhere, there are plenty of hole in the wall sports bars in the area to serve you.  It's nice to have a more upscale sports bar in the area. The area has needed an upscale sports bar for a long time. Nabers provides great service with a very personal touch. 

I would request the following from the owners if they really want to make this a special place. 

-Be loyal to the local teams. Show ASU, U of A, Cardinals, Coyotes, D-Backs and Suns games. You would be surprised how you can walk into a sports bar and not find the local game on. To make matters worse, the staff will be rude to you if you ask them to put the local game on. Don't be the typical Arizona bar that leaves the channel on ESPN 2 displaying World Poker Tour instead of the D-backs game or the Coyotes game. 

- Provide fast and reliable Wi-Fi. A lot of fantasy football watchers require it. 

-Offer valet service on NFL Sundays during football season. Parking can be a pain during this time and the option to drop off your car and walk in is a nice luxury

- Offer a VIP room on football afternoons and special sporting events for die hard fans who are willing to pay more for more personal and accessible service. 

-Consider offering an online reservation ability where you can reserve, schedule and select your table during football Sundays when it is really busy for an additional fee of course. 

- Secure the parking lot or have a parking lot attendant. A lot of fights, hazing and vandalism occur at night. People are less likely to do this if the parking lot is supervised.

-Know your customers on a personal level and remember their names. Call them by their respective titles unless they tell you otherwise",3,1,0,"1AxEmgv8Dsr3iU9Aa40jPw","79uQM6mAgJJcmYRtMO_u1Q"
"f3rpR2LIh49-_lwkdAajxQ",1,"2013-12-15 00:00:00","The worst experience ever. Tiffany was our server and she was not very responsive. We ordered the spinach artichoke dip and it was the worst ever not only that but they didn't give us enough chips in the server build them all over the table then when we asked for some more she didn't even get it started helping other tables. That was one of the worst experiences ever I can't speak on the other food because we didn't stick around to try. There are other options around the area and I suggest you eat  there before eating at this place",1,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","90uxVDqld4SjSX8HrlAqWQ"
"f6s5MxrOb5PA6-S5d_fZWA",5,"2014-06-23 00:00:00","Great neighborhood place. I love that they play country music and their food is really delicious. I had never had a fried pickle before and it was solo good. I also got a Hawaiian flat bread that they were doing on special, which was yummy but only after picking out the habaneros (so spicy!!!).  Truly, props to the chef who clearly takes great pride in his work. I'd definitely recommend.",1,0,1,"1AxEmgv8Dsr3iU9Aa40jPw","lTmL6U8-QgrFw8lrBfV7Yg"
"FdKbTy07DsYr8GCZl2T9cw",4,"2015-06-26 00:00:00","Great food! Great atmosphere excellent service....: there is absolutely no reason not to go.  The food is very good, try pigs that fly and the meatloaf.",0,1,0,"1AxEmgv8Dsr3iU9Aa40jPw","uuHQK3KUOkuuMTjJ2tL0Xg"
"G4kyUpikd3daV9VUhwZ0SQ",4,"2015-07-02 00:00:00","Country atmosphere, lots of flat screen tv's all around for patrons to view their favorite venue. A little on the pricey side for lunch, but worth it. We elected to order off the menu instead of taking advantage of their $6 lunch specials. They serve large entree portions, huge Mason Jar beverages and the service was excellent. Had a Group On, $24 for $40 worth of food. Didn't realize it was for 4 people to eat & we had 3. Manager was nice & honored our Group On, we payed the balance after the $40 discount was subtracted. We left with smiles on our face & full belly's. Thank you Nabers for your generosity.",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","D09owakTD9DlFsz_yGi8kw"
"gaDs7RQPs_7BVJYi_wYK9A",4,"2015-05-30 00:00:00","Great food! Service is great. Fair prices. Family friendly. Band there on Friday nights, usually country, but a variety is played. Dance floor, happy hour, lots of TV's to view all sporting events. 
Highly recommend!",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","7Wjtok1qWUTejfU0WWh0nw"
"gsf1nOvc6EpMD6VBYT-ibQ",4,"2014-08-10 00:00:00","Went here for lunch yesterday. Had been here before when it was called something else. They've got a pretty good \"local craft beer\" selection. We also had lunch. I ordered the \"BMF Burger\" and fries. The burger was seasoned perfectly as well as \"Flame broiled\" and cooked to perfection. My wife had the \"Pulled pork sandwich\" and said that it was \"excellent\" and would order it again.

Bartender was very friendly and attentive. Looks like the place is more of a \"Night-life\" place as they have LIVE music at nights.  They have a few tv's in the main bar area as well. I would definitely return to Naber's bar.",1,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","o5mqgyx-InajhrqgbMwCtg"
"gtpKIsgegpYvpYhVUvLJTQ",5,"2014-03-04 00:00:00","We went with a group of 12 with teenagers to us middle aged folk. Our server was efficient and kept us in drintks and got us our food in a timely manner. I ordered the Grilled Cheese and it was AWESOME! For a side i ordered the sweet potato tater tots and they were amazing as well.  Prices were in line with what I would expect. Later in the evening they had a live band which was good. It wasn't so loud you couldn't hear the person next to you and it made the night a little more fun.  The one thing i would sugges is a few more TV's and make the TV's larger. We will definitely be going back.",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","fLCIiFTFW_4_006r4dld_g"
"gv3iQEpQXvrHJpk9RJq03w",5,"2014-11-22 00:00:00","This is a Great Neighborhood Hangout. Came here multiple times for business functions and the service has always been top notch. Customer service is Great and the menu selection is GOOD. I came in on a friday for lunch with my wife and kids and they loved the place, truly a neighborhood hangout whether you are with friends for a good beer, burger and music, co-workers, a function or with your family.  Thanks Naber's for always going the extra mile with Great Customer Service.

                                                                                                 - Anthony with Mava Consulting",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","nDqcpHJcukSVjLHda9nBvA"
"HriZIiOpO1ro33gMbtdy9w",4,"2015-06-23 00:00:00","My mom and I stopped in early June for her birthday we did not eat any food but we grabbed a drink or two and listened to the live band. We had a blast, people working there were great, very easy going crowd. We were told It was a little slow for a weekend night but we didn't mind one bit. They had a ping pong table which we both played a few games before they had to pack it up to make room for dancing and the band. The band that night was a great county band Young Country, I believe was the name. Drinks just a little on the pricey side but still good. They should roll out a few more drink specials. Definitely gonna head back there soon for some more dancing and live music.",1,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","sOiqCT_-90FKCuVsSzDjbQ"
"J-ztbHSpV4qKmlBIyLrZMQ",2,"2014-12-17 00:00:00","Really disappointed in our dining experience here. First, we ended up sitting in an area where the only other \"patrons\" was a waitress (I'm assuming she was off at the time? I don't know she kept getting up and wandering) and her boyfriend who we're making out most of the time. I guess management finds this behavior of their staff acceptable. Second, our food was not good at all. We'd been wanting to try Naber's for quite some time and the reviews seemed promising. I got the \"brat sliders\" which were very thin and dry burger patties with some spicy aioli sloppily thrown on them. The buns were way too big for such tiny servings of meat. My husband ordered another slider meal and he was unhappy with them as well, it was just awful. Our waitress was friendly enough, no complaints there. I don't think we'll give this place another try, such a disappointment with so many other (better) options in the same area.",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","TwSgyP30tvZu3M9dymVCXg"
"jCHByETgZis_AtClV0WdSA",1,"2015-06-22 00:00:00","I couldn't give this place more than one star even though I wanted to. In fact, I don't write many reviews and I had to take a moment to write this. I'm still feeling sick from my nasty burger. I think the cook may have lost the lid off salt shaker-- each bite was like licking a block of salt and trust me, I like things salty. The service was some of the worst I've ever experienced. Our group of eight arrived together and we were seated right away. 2 people in our group got their food right away and the rest of us waited 45 minutes and we only ordered burgers. 

My burger was disgusting! I ordered the one with the bacon, over easy egg and onion strings. The egg was like a rubber disk and the yolk was hard! It was way too salty for even me to eat. We didn't complain and still they realized how they screwed us over. Four of us didn't even take more than 2 -3 bites because it was so gross (and we're not snobs). They only offered us one free dessert for the whole table! 

They should have had the manager come to apologize and comped the meals that took forever and given us all dessert, at least that's what I would've done. I haven't even begun to tell you the entire story. Go ahead and give it a try and come back on yelp and write a review that say's \"I should have listened to some of those negative reviews.\"",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","i8OmZhIAqvCUrWBVKUfn8Q"
"jFbEWtX_UED34CUUSOrDpA",4,"2013-08-20 00:00:00","I pass by here all the time, because I frequent the ice rink across the street. Had to check it out Friday night when I was done skating, and I was glad I did. They had just opened that weekend (Aug 16-17) so like any other new place they have some kinks to work out but I think they have the potential to be something great. The décor was a slightly upscale western style, and felt comfortable to me. It looks like they get a DJ and dancing going on weekend nights, which I wasn't able to stick around long enough to see, but it sounds like a fun idea.

I got the meatloaf sandwich which came with bacon and gravy and was served open-faced. on Texas toast. Very filling and delicious! My friend kept it simple and got the grilled cheese which came with cheddar, mozzarella, and bacon.

They have a breakfast menu with a good variety of skillets and burritos you can get, but they only serve breakfast on Saturday and Sunday mornings. I will be back to try that out!",3,0,2,"1AxEmgv8Dsr3iU9Aa40jPw","-rX1szQZ7e6yUqFde3BWIw"
"Ji79pJqD-drYve_iPSXDVA",3,"2013-12-16 00:00:00","First time here - new in town.  Saturday afternoon lunch for my wife and I.  Server was excellent, food choices good and on par with other like places.  Wait for food with only 10 other people in the place was a bit long.  Food was fair, nothing special, but overall a good place that I would come back to.",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","ryrKNfppYzFj39tnMXQ8Sg"
"jIG7YILLJs9ZKNUZ3yON6w",3,"2014-01-30 00:00:00","Their food is alright, but it's a good atmosphere and they have great happy hour deals. They often have live music which is always fun!",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","CSrq168peLxtoKYDrCkDYA"
"kdGEEPTdoEztWbvYh57kmA",5,"2013-12-18 00:00:00","Great location, very clean facility, Amazing food and exceptional service... what else can I say?! The entire staff are professional and friendly. Great place for lunch, happy hour and lots of live music in the evenings. After meeting Denise (the GM) its no surprise that the place runs like a top. Denise is \"top notch\" very professional and enthusiastic. I plan on coming back often.",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","tEIosC3Vloylbw1KaHme-g"
"Ko9MGB72LfeRkvkpizL80A",4,"2014-03-19 00:00:00","My husband and I needed a place to eat lunch before heading to Sam's Club. Good choice as the food was good.  My husband had the Bohi-burger which was AMAZING, fries are so tasty and the corned-beef hash soup was great. I also had the tuna wrap which was mushy, dry and had little flavor. Bummer. It was dead and we waited forever to get drink refills and the check. Server (Katie) was sweet though. We'll come back for live music.",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","IkvaB4ij28xrBgh5Qz4KPw"
"kq3BdOQgr41k2xdUhrxBJg",3,"2015-01-09 00:00:00","Let me start by saying I may have had an unusually bad experience due to the fact I went there on trivia night. The employee who was announcing and commentating had a rather loud and high pitched voice, but the people participating in the game seemed to be having a good time so I won't take off any points for that. The restaurant is nice and clean with impressive decor. It's no secret that the owners have invested a pretty penny in the place, and it shows in the menu prices. It's not terribly expensive, but it might be a little expensive for the crowd that would be drawn to the restaurant. The food was good, but on some menu selections the portions can be a little smaller than expected. As far as the wait staff goes I have no major complaints except for that one employee was wearing a little too much cologne and my table was crop dusted with it every time he walked by. Not a bad place to eat but it hasn't given me a reason to go back. However, on some nights they have a live band that is actually really good, so that's a huge plus. I think this is a restaurant that some will love and some will hate.",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","I7fVgiTB2z9Rk6sHsnYrPQ"
"kQGDZjPxpbceQwtBwm9Hcw",5,"2015-03-23 00:00:00","My wife and I come here all the time. Sometimes just for a might and sometimes with the kids. Super friendly staff and a great environment.  Live music on the weekends and the food, we'll that why we all come to yelp. The food has always been awesome! I'm a total foodie and the food here has always been delicious.  The BBQ sandwich with potato salad and fried onion strings on top is great. Everything from fried pickles to bread pudding is fantastic. I only wish more people knew about this great \"naberhood\" place. You won't be disappointed!!!!",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","XfAVG5zt_QbZiw73qljkNA"
"KTLVrurGmjzOmqEenhWZBg",5,"2014-07-04 00:00:00","Great \"Naber\"hood bar. Had the cheese curds and sliders, both amazing. The rotating taps are awesome.  I tried the Huss Scottsdale Blonde and my friend had SanTan Epicenter. The place is clean, good music, and the bartender Jamie was fun and attentive. We will definitely be back.",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","tzo4VxyGrBb4AWw2NuN7QQ"
"KUxTEdsx-2smAdD8FYz0FQ",4,"2014-11-08 00:00:00","Very very cool places! Prices were decent and anywhere I can find cheese curds on the menu is ok in my book! The Friday fish fry was great (can you tell my fiancé and I are from the Midwest?) and the burger was pretty good as well. Service was great and restaurant was very clean! We like country music so we also thought it was cool that it was a country themed bar. We will be back!",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","_SW65mmuHNhwXM7Q3mTh1g"
"l1L76NMqhSv4GKODco80FQ",2,"2014-11-22 00:00:00","Walked into an empty place and we stood at the 'wait to be seated' sign for a good four minutes before asking the nice guy at the bar if it's self seating. A girl came out from behind a wall and seated us. She was also our server. Apparently the only one and ill equipped to give even basic customer service. I watched 4 other groups wait awkwardly at the front before being greeted.

Cheese curds are great. The table also had: -meatloaf sliders: good but only need one. They're really rich. 
-Pulled Pork sandwich: pork was good, on the dry side though. 
-shrimp po boy: dry, nothing held it together, had to eat with a knife and fork. 
-French fries: standard

Not good enough to return...first impressions matter.",1,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","IpM81U2LL96T9lT4hpx31A"
"lhs6tkNHDfWGdCmEq2tK_A",4,"2015-05-11 00:00:00","We visited Nabers early in the year and we liked the place and the food very much They have an original menu. Jannelle took good care of us but I did not find them very friendly for low carb.

I had ordered a hamburger with lettuce leaves instead of bun, they just got me the hamburger without bun, no lettuce.
I had also ordered an appetizer with the sauce on the side. They forgot that important part (the sauce was sweet)... oh well.
What I could eat was very good though...",1,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","z_tqPytGQF_tDw_buHKJcw"
"LK4tX7Hab5Qn-iSYRDWF7w",5,"2014-12-28 00:00:00","Great local beers, live music and awesome food!! On a cold night my husband and I came here and split the pasta fusilli with chicken and the grilled cheese with roasted turkey. Both were a huge hit for us. Mark said he is going to crave the pasta!",1,0,1,"1AxEmgv8Dsr3iU9Aa40jPw","6eN42f0odWTUjRpBYzgm7g"
"MjmPEw-F9pCBQZyoyoF0sw",3,"2014-03-28 00:00:00","I came here for happy hour with my ladies the other day.. We had a pretty big group so we sat on the patio. 

We ordered the AZ rolls and the hummus plate. The hummus plate was good and really huge! I wasn't too fond of the az rolls. I think it was because it was mixed with a couple different cheeses maybe? For drinks I just got the merlot. I should've gotten a beer. They have 20 ounce beers for $4! They have a very huge selection of happy hour items that last until 7. 

The thing that got me was they don't have ranch! How does a restaurant serve wings and salads and such and not have ranch! I'm a ranch girl, so I need my ranch with my wings, salads or fries. My meal came with a jalapeño ranch. Um how did they make that if they don't have ranch? Because of this, they get a three star from me.",10,5,3,"1AxEmgv8Dsr3iU9Aa40jPw","GSvZ1ZJmVqQA9O2NVfO1TQ"
"nV9uqYke3FgJWJKW3DZieg",2,"2015-02-13 00:00:00","I am not reviewing their food or drinks because I came out there Thursday to see if dancing would be a possibility.

The place is very dance unfriendly, despite the fact that they advertise dancing on their front sign.

Their layout is totally wrong to foster a dance culture. To make matters worse the floor is an awful painted cement that is dirty and sticky. Ick!

And the live country music, although good, wasn't dance music. Dudes, get a drummer and bass player.

I got there about 8:15 and it was very dead. A few couples sitting at tables but no hint of anyone that could dance. Of course that figures, because anyone that knows how to dance wouldn't come there. Duh! 

Why would somebody invest so much money to open a place that is guaranteed to lose on what it claims to be - music and dance?",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","38F0slYX4N1FLVqt1kM0Wg"
"OlauNEL9FPwFKgYAjMPXrw",5,"2013-11-10 00:00:00","I just tried the turkey wrap & fries and it was one of the best wraps I ever had. Fries were steaming hot, too.",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","xsfHOO1Rv0MmOgoXKf9pvw"
"oxvxStBA59IQ-6GlhdhxvQ",4,"2015-08-14 00:00:00","My friends and I come here on Fri or Sat night to see the great bands that play here - Ryan Sims, Desert Dixie, the Walkens, Nineball. Its always a blast. I've been here at least 10 times and I live in Scottsdale. Its worth the drive. Its a mix of various ages. (we're in our 40's)
Food is really good but service is often slow, that's why they only got 4 stars.",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","7IZ36ueTRjj7B-s-11I8lQ"
"p4tPigi813O3T_0lZ00fXg",1,"2013-08-22 00:00:00","Wanted to try a new local place, but was unpleasantly surprised. From the outside the restaurant looks very nice, however the empty parking lot should have been a sign to eat somewhere else. On the inside the booth we were placed in had multiple rips in the seat. Not what I was expecting from a newly renovated restaurant in the food area of West Chandler. 

Next was the menu. My wife and I ordered the grilled hotwings, better than moms meatloaf, and a burger and a couple of beers. Simple barfood right? Our tab was almost $60.00 including a standard tip. The staff was appropriately dressed and was professional. 

Lets start with the appetizer. The hot wings were on the small side, even though they were advertised as being large and you only got 6 wings. The presentation was very nice, however I am in a bar and was not expecting great presentation. I was expecting value, which I did not receive paying more than $1.00/ wing.

Next the entree.... The better than moms meatloaf was $17.00!. I ordered it anyway since my mom made some incredible meatloaf and wanted to see what the offering was. GREATLY Disappointed. The meatloaf came in 2 pieces and was very small. The meat was topped with an inedible garnish, but it was everywhere so it impossible for you not to get some of it in your mouth. Mashed potatoes were good and so were the steamed vegetables. Their mom had to be a horrible cook because i would not consider it better than the fare my mom served on Thursdays. 

My wife's meal was a little better, but how can you really mess up a hamburger. The fries had a funny taste to them, as if they were making funnel cake in the same oil... 

Overall I left the place feeling I got ripped off. I can order a prime rib less than 1/4 mile away at Longhorn or Charlestons for the same money, or for a few dollars more I could go to Flemings or Roys. Needless to say we wont be back.",4,2,1,"1AxEmgv8Dsr3iU9Aa40jPw","_dj52KJptVB9Sk7Hq9XO1g"
